protein1,protein2,experimental
A0A1D8PSS4,Q5A6S2,787
A0A1D8PSS4,A0A1D8PIV7,784
A0A1D8PSS4,A0A1D8PLW8,743
A0A1D8PSS4,A0A1D8PRH6,832
A0A1D8PSS4,A0A1D8PTV0,761
A0A1D8PSS4,A0A1D8PNC8,832
A0A1D8PSS4,Q5AJZ5,832
A0A1D8PSS4,A0A1D8PK85,832
A0A1D8PSV5,A0A1D8PNQ6,925
A0A1D8PSV5,O94150,832
A0A1D8PSV5,Q5ABC3,804
A0A1D8PSV5,A0A1D8PFL9,925
A0A1D8PSV5,A0A1D8PTR4,925
A0A1D8PSV5,A0A1D8PK30,925
A0A1D8PSV5,Q5A6K5,832
A0A1D8PSV5,O42817,925
A0A1D8PSV5,A0A1D8PN49,832
A0A1D8PSV5,A0A1D8PF45,925
A0A1D8PSV5,A0A1D8PTY4,921
A0A1D8PSV5,A0A1D8PQS0,832
A0A1D8PSV5,Q5AG43,925
A0A1D8PSV5,A0A1D8PHH4,925
A0A1D8PSV5,P40910,925
A0A1D8PSV5,Q5AIB8,925
A0A1D8PSV5,A0A1D8PCW6,925
A0A1D8PSV5,A0A1D8PQN0,925
A0A1D8PSV5,A0A1D8PHW1,925
A0A1D8PSV5,A0A1D8PDZ1,925
A0A1D8PSV5,A0A1D8PI15,925
A0A1D8PSV5,A0A1D8PP14,925
A0A1D8PSV5,A0A1D8PK22,925
A0A1D8PSV5,Q59VH3,832
A0A1D8PSV5,Q5A6A1,925
A0A1D8PSV5,Q5A389,925
A0A1D8PSV5,Q5A0M4,832
A0A1D8PSV5,Q5A4Z9,832
A0A1D8PSV5,Q9UVJ4,832
A0A1D8PSV5,O94083,832
A0A1D8PSV5,Q5A7K0,925
A0A1D8PSV5,A0A1D8PPS1,925
A0A1D8PSV5,A0A1D8PSC5,925
A0A1D8PSV5,Q59PL9,782
A0A1D8PSV5,A0A1D8PG16,925
A0A1D8PSV5,A0A1D8PM41,925
A0A1D8PSV5,Q5A900,925
A0A1D8PSV5,A0A1D8PCQ5,925
A0A1D8PSV5,Q5AGF6,832
A0A1D8PSV5,Q5AB87,925
A0A1D8PSV5,Q5ALV6,925
A0A1D8PSV5,Q96W54,861
A0A1D8PSV5,A0A1D8PKF3,832
A0A1D8PSV5,P0CU35,861
A0A1D8PSV5,A0A1D8PL99,925
A0A1D8PSV5,A0A1D8PK71,816
A0A1D8PSV5,Q5A6R1,925
A0A1D8PSV5,A0A1D8PPE0,925
A0A1D8PSV5,A0A1D8PGY8,925
A0A1D8PSV5,A0A1D8PK40,925
A0A1D8PSV5,Q5A109,925
A0A1D8PSV5,A0A1D8PF57,861
A0A1D8PSV5,A0A1D8PDT3,925
A0A1D8PSV5,A0A1D8PK43,925
A0A1D8PSV5,A0A1D8PTI7,861
A0A1D8PSV5,Q5AHG8,832
A0A1D8PSV5,A0A1D8PPN6,925
A0A1D8PSV5,A0A1D8PLC9,925
A0A1D8PSV5,A0A1D8PN83,921
A0A1D8PSV5,O59931,925
A0A1D8PSV5,A0A1D8PCG7,925
A0A1D8PSV5,A0A1D8PCI6,861
A0A1D8PSV5,Q5ADQ6,925
A0A1D8PSV5,Q5AJ93,925
A0A1D8PSV5,A0A1D8PSK2,925
A0A1D8PSV5,A0A1D8PUB0,784
A0A1D8PSV5,P25997,921
A0A1D8PSV5,P83774,925
A0A1D8PSV5,A0A1D8PFG4,925
A0A1D8PSV5,A0A1D8PEY9,925
A0A1D8PSV5,A0A1D8PF08,925
A0A1D8PSV5,A0A1D8PDT4,925
A0A1D8PSV5,Q59TE0,925
A0A1D8PSV5,Q5AGZ7,925
A0A1D8PSV5,A0A1D8PFV1,925
A0A1D8PSV5,A0A1D8PGY0,925
A0A1D8PSV5,A0A1D8PRG0,832
A0A1D8PSV5,A0A1D8PQQ5,925
A0A1D8PSV5,Q59LS1,925
A0A1D8PSV5,Q5AEN2,925
A0A1D8PSV5,A0A1D8PDU3,925
A0A1D8PSV5,A0A1D8PHF5,925
A0A1D8PSV5,A0A1D8PM75,925
A0A1D8PSV5,Q59RQ4,832
A0A1D8PSV5,Q5ANA1,861
A0A1D8PSV5,A0A1D8PQR2,832
A0A1D8PSV5,A0A1D8PPT5,925
A0A1D8PSV5,Q59T44,925
A0A1D8PSV5,A0A1D8PK61,861
A0A1D8PSV5,A0A1D8PDL6,925
A0A1D8PSV5,Q5A5P8,832
A0A1D8PSV5,A0A1D8PH21,925
A0A1D8PSV5,Q5AJF7,832
A0A1D8PSV5,A0A1D8PCX8,925
A0A1D8PSV5,A0A1D8PEV4,833
A0A1D8PSV5,Q5AML1,781
A0A1D8PSV5,A0A1D8PL68,861
A0A1D8PSW8,A0A1D8PEN1,978
A0A1D8PSX0,A0A1D8PFL8,814
A0A1D8PSX0,A0A1D8PH17,832
A0A1D8PSX0,Q59U85,832
A0A1D8PSX0,P87220,832
A0A1D8PSX0,A0A1D8PK00,832
A0A1D8PSX0,Q5A2U9,832
A0A1D8PSX0,A0A1D8PS38,832
A0A1D8PSX0,Q5AJB1,832
A0A1D8PSX0,A0A1D8PKX3,832
A0A1D8PSX0,Q59PT0,832
A0A1D8PT60,Q59Z11,792
A0A1D8PT60,A0A1D8PTX1,832
A0A1D8PT60,Q59WT0,782
A0A1D8PT60,A0A1D8PRU4,832
A0A1D8PT60,Q59RN2,822
A0A1D8PTB5,Q5A8X6,832
A0A1D8PTC7,A0A1D8PTY4,921
A0A1D8PTC7,P25997,921
A0A1D8PTD0,A0A1D8PU38,832
A0A1D8PTG5,A0A1D8PNJ9,832
A0A1D8PTG5,A0A1D8PTV1,832
A0A1D8PTG5,A0A1D8PRP0,832
A0A1D8PTG5,A0A1D8PR50,832
A0A1D8PTG5,A0A1D8PFX4,832
A0A1D8PTG5,A0A1D8PNP9,832
A0A1D8PTG5,A0A1D8PSP7,832
A0A1D8PTI0,A0A1D8PHP3,819
A0A1D8PTI0,A0A1D8PH20,801
A0A1D8PTI0,Q5A449,832
A0A1D8PTI0,A0A1D8PNM3,823
A0A1D8PTI0,A0A1D8PFH7,714
A0A1D8PTI0,A0A1D8PH71,784
A0A1D8PTI0,A0A1D8PPC8,801
A0A1D8PTI0,A0A1D8PUC1,832
A0A1D8PTI0,Q5ADV1,780
A0A1D8PTI2,Q9UW24,832
A0A1D8PTI7,A0A1D8PGY0,861
A0A1D8PTI7,Q5A389,861
A0A1D8PTI7,A0A1D8PFV1,861
A0A1D8PTI7,Q5AGZ7,861
A0A1D8PTI7,Q59TE0,861
A0A1D8PTI7,A0A1D8PDT4,861
A0A1D8PTI7,A0A1D8PF08,861
A0A1D8PTI7,A0A1D8PHF5,861
A0A1D8PTI7,A0A1D8PSC5,861
A0A1D8PTI7,A0A1D8PDU3,861
A0A1D8PTI7,A0A1D8PPS1,861
A0A1D8PTI7,Q5AEN2,861
A0A1D8PTI7,Q59LS1,861
A0A1D8PTI7,A0A1D8PQQ5,861
A0A1D8PTI7,Q5A7K0,861
A0A1D8PTI7,A0A1D8PH21,861
A0A1D8PTI7,A0A1D8PCQ5,861
A0A1D8PTI7,A0A1D8PK61,831
A0A1D8PTI7,A0A1D8PDL6,861
A0A1D8PTI7,Q59T44,861
A0A1D8PTI7,Q5A900,861
A0A1D8PTI7,A0A1D8PM41,861
A0A1D8PTI7,A0A1D8PPT5,861
A0A1D8PTI7,Q5ANA1,831
A0A1D8PTI7,A0A1D8PG16,861
A0A1D8PTI7,A0A1D8PM75,861
A0A1D8PTI7,A0A1D8PL99,861
A0A1D8PTI7,A0A1D8PL68,831
A0A1D8PTI7,P0CU35,831
A0A1D8PTI7,A0A1D8PEV4,821
A0A1D8PTI7,A0A1D8PCX8,861
A0A1D8PTI7,Q96W54,831
A0A1D8PTI7,Q5ALV6,861
A0A1D8PTI7,Q5AB87,861
A0A1D8PTI7,Q5A109,861
A0A1D8PTI7,A0A1D8PK40,861
A0A1D8PTI7,O42817,861
A0A1D8PTI7,A0A1D8PGY8,861
A0A1D8PTI7,A0A1D8PPE0,861
A0A1D8PTI7,Q5A6R1,861
A0A1D8PTI7,A0A1D8PK30,861
A0A1D8PTI7,A0A1D8PTR4,861
A0A1D8PTI7,A0A1D8PK71,814
A0A1D8PTI7,A0A1D8PFL9,861
A0A1D8PTI7,A0A1D8PNQ6,861
A0A1D8PTI7,A0A1D8PPN6,861
A0A1D8PTI7,A0A1D8PCW6,861
A0A1D8PTI7,A0A1D8PK43,861
A0A1D8PTI7,Q5AIB8,861
A0A1D8PTI7,P40910,861
A0A1D8PTI7,A0A1D8PDT3,861
A0A1D8PTI7,A0A1D8PHH4,861
A0A1D8PTI7,Q5AG43,861
A0A1D8PTI7,A0A1D8PTY4,921
A0A1D8PTI7,A0A1D8PF57,831
A0A1D8PTI7,A0A1D8PF45,861
A0A1D8PTI7,A0A1D8PSV5,861
A0A1D8PTI7,A0A1D8PK22,861
A0A1D8PTI7,A0A1D8PCI6,831
A0A1D8PTI7,A0A1D8PP14,861
A0A1D8PTI7,A0A1D8PI15,861
A0A1D8PTI7,A0A1D8PCG7,861
A0A1D8PTI7,A0A1D8PDZ1,861
A0A1D8PTI7,O59931,861
A0A1D8PTI7,A0A1D8PN83,860
A0A1D8PTI7,A0A1D8PHW1,861
A0A1D8PTI7,A0A1D8PQN0,861
A0A1D8PTI7,A0A1D8PLC9,861
A0A1D8PTI7,A0A1D8PEY9,861
A0A1D8PTI7,A0A1D8PFG4,861
A0A1D8PTI7,P83774,861
A0A1D8PTI7,Q5A6A1,861
A0A1D8PTI7,P25997,921
A0A1D8PTI7,A0A1D8PSK2,861
A0A1D8PTI7,Q5AJ93,861
A0A1D8PTI7,Q5ADQ6,861
A0A1D8PTJ5,Q5A034,832
A0A1D8PTJ5,A0A1D8PFE6,832
A0A1D8PTJ5,Q5AFK3,832
A0A1D8PTJ5,Q59S42,832
A0A1D8PTJ5,Q59MA3,832
A0A1D8PTJ5,Q59P49,832
A0A1D8PTJ5,A0A1D8PS48,832
A0A1D8PTJ5,A0A1D8PIE7,832
A0A1D8PTJ5,A0A1D8PU96,832
A0A1D8PTJ5,A0A1D8PHW4,832
A0A1D8PTL2,Q5AA46,800
A0A1D8PTL2,A0A1D8PQ89,800
A0A1D8PTL2,Q5AJZ7,816
A0A1D8PTM6,A0A1D8PPS9,921
A0A1D8PTN4,O43101,832
A0A1D8PTN4,A0A1D8PF56,832
A0A1D8PTQ2,A0A1D8PM93,832
A0A1D8PTQ2,Q5A2B8,832
A0A1D8PTR4,Q59T44,925
A0A1D8PTR4,A0A1D8PK61,861
A0A1D8PTR4,A0A1D8PDL6,925
A0A1D8PTR4,Q5ANA1,861
A0A1D8PTR4,A0A1D8PPT5,925
A0A1D8PTR4,A0A1D8PH21,925
A0A1D8PTR4,Q5A5P8,832
A0A1D8PTR4,A0A1D8PM75,925
A0A1D8PTR4,A0A1D8PEV4,833
A0A1D8PTR4,A0A1D8PL68,861
A0A1D8PTR4,Q5AJF7,832
A0A1D8PTR4,A0A1D8PCX8,925
A0A1D8PTR4,A0A1D8PDT4,925
A0A1D8PTR4,A0A1D8PF08,925
A0A1D8PTR4,A0A1D8PFV1,925
A0A1D8PTR4,Q5AGZ7,925
A0A1D8PTR4,A0A1D8PGY0,925
A0A1D8PTR4,Q59TE0,925
A0A1D8PTR4,A0A1D8PDU3,925
A0A1D8PTR4,Q59LS1,925
A0A1D8PTR4,Q5AEN2,925
A0A1D8PTR4,A0A1D8PHF5,925
A0A1D8PTR4,A0A1D8PQQ5,925
A0A1D8PTR4,A0A1D8PCI6,861
A0A1D8PTR4,A0A1D8PN83,890
A0A1D8PTR4,A0A1D8PLC9,925
A0A1D8PTR4,A0A1D8PCG7,925
A0A1D8PTR4,O59931,925
A0A1D8PTR4,P25997,921
A0A1D8PTR4,A0A1D8PFG4,925
A0A1D8PTR4,A0A1D8PEY9,925
A0A1D8PTR4,P83774,925
A0A1D8PTR4,Q5ADQ6,925
A0A1D8PTR4,Q5AJ93,925
A0A1D8PTR4,A0A1D8PSK2,925
A0A1D8PTR4,A0A1D8PPE0,925
A0A1D8PTR4,Q5A6R1,925
A0A1D8PTR4,A0A1D8PK40,925
A0A1D8PTR4,Q5A109,925
A0A1D8PTR4,A0A1D8PGY8,925
A0A1D8PTR4,A0A1D8PK71,800
A0A1D8PTR4,A0A1D8PK43,925
A0A1D8PTR4,A0A1D8PPN6,925
A0A1D8PTR4,A0A1D8PTI7,861
A0A1D8PTR4,A0A1D8PF57,861
A0A1D8PTR4,A0A1D8PDT3,925
A0A1D8PTR4,A0A1D8PM41,925
A0A1D8PTR4,Q5A900,925
A0A1D8PTR4,A0A1D8PCQ5,925
A0A1D8PTR4,A0A1D8PG16,925
A0A1D8PTR4,A0A1D8PL99,925
A0A1D8PTR4,P0CU35,861
A0A1D8PTR4,Q5ALV6,925
A0A1D8PTR4,Q96W54,861
A0A1D8PTR4,Q5AB87,925
A0A1D8PTR4,Q5A0M4,829
A0A1D8PTR4,Q9UVJ4,832
A0A1D8PTR4,Q5A389,925
A0A1D8PTR4,A0A1D8PPS1,925
A0A1D8PTR4,A0A1D8PSC5,925
A0A1D8PTR4,Q5A7K0,925
A0A1D8PTR4,A0A1D8PK22,925
A0A1D8PTR4,A0A1D8PP14,925
A0A1D8PTR4,A0A1D8PSV5,925
A0A1D8PTR4,A0A1D8PHW1,925
A0A1D8PTR4,A0A1D8PQN0,925
A0A1D8PTR4,A0A1D8PI15,925
A0A1D8PTR4,A0A1D8PDZ1,925
A0A1D8PTR4,Q5A6A1,925
A0A1D8PTR4,O42817,925
A0A1D8PTR4,A0A1D8PFL9,925
A0A1D8PTR4,A0A1D8PNQ6,925
A0A1D8PTR4,A0A1D8PK30,925
A0A1D8PTR4,Q5AIB8,925
A0A1D8PTR4,P40910,925
A0A1D8PTR4,A0A1D8PCW6,925
A0A1D8PTR4,A0A1D8PTY4,921
A0A1D8PTR4,A0A1D8PF45,925
A0A1D8PTR4,A0A1D8PQS0,832
A0A1D8PTR4,Q5AG43,925
A0A1D8PTR4,A0A1D8PHH4,925
A0A1D8PTV0,Q5A2A0,832
A0A1D8PTV0,A0A1D8PMQ4,832
A0A1D8PTV0,A0A1D8PFZ8,832
A0A1D8PTV0,A0A1D8PFL7,832
A0A1D8PTV0,A0A1D8PNA8,832
A0A1D8PTV0,A0A1D8PMQ0,718
A0A1D8PTV0,Q59X29,832
A0A1D8PTV0,Q5A0L8,832
A0A1D8PTV0,Q59SD0,832
A0A1D8PTV0,A0A1D8PGA6,829
A0A1D8PTV0,A0A1D8PD15,832
A0A1D8PTV0,A0A1D8PSS4,761
A0A1D8PTV0,Q5A6S2,832
A0A1D8PTV0,A0A1D8PI93,832
A0A1D8PTV0,A0A1D8PIV7,832
A0A1D8PTV0,A0A1D8PP77,795
A0A1D8PTV0,Q5A3L0,832
A0A1D8PTV0,A0A1D8PLW8,832
A0A1D8PTV1,A0A1D8PTG5,832
A0A1D8PTV1,A0A1D8PR50,832
A0A1D8PTV1,A0A1D8PSP7,832
A0A1D8PTV1,A0A1D8PFX4,798
A0A1D8PTV1,A0A1D8PNP9,832
A0A1D8PTV1,A0A1D8PRP0,832
A0A1D8PTV4,A0A1D8PC97,832
A0A1D8PTX1,Q59Z11,832
A0A1D8PTX1,A0A1D8PRU4,832
A0A1D8PTX1,Q5AA47,828
A0A1D8PTX1,A0A1D8PT60,832
A0A1D8PTX1,Q59WT0,832
A0A1D8PTX1,Q59RN2,832
A0A1D8PTY4,A0A1D8PCI6,921
A0A1D8PTY4,Q59SJ6,921
A0A1D8PTY4,A0A1D8PCG7,921
A0A1D8PTY4,O59931,921
A0A1D8PTY4,A0A1D8PN83,921
A0A1D8PTY4,A0A1D8PLC9,921
A0A1D8PTY4,A0A1D8PFG4,921
A0A1D8PTY4,A0A1D8PEY9,921
A0A1D8PTY4,P83774,921
A0A1D8PTY4,P25997,921
A0A1D8PTY4,A0A1D8PKK7,921
A0A1D8PTY4,Q5ALN2,921
A0A1D8PTY4,Q5AJ93,921
A0A1D8PTY4,A0A1D8PSK2,921
A0A1D8PTY4,Q5ADQ6,921
A0A1D8PTY4,Q59QS1,921
A0A1D8PTY4,A0A1D8PG94,921
A0A1D8PTY4,A0A1D8PK40,921
A0A1D8PTY4,Q5A109,921
A0A1D8PTY4,Q5ACH7,921
A0A1D8PTY4,A0A1D8PGY8,921
A0A1D8PTY4,A0A1D8PPE0,921
A0A1D8PTY4,A0A1D8PEV9,921
A0A1D8PTY4,Q5A6R1,921
A0A1D8PTY4,Q5A5Q4,921
A0A1D8PTY4,Q5ADS0,921
A0A1D8PTY4,A0A1D8PRP4,921
A0A1D8PTY4,Q5ADT9,921
A0A1D8PTY4,Q5AJZ7,921
A0A1D8PTY4,A0A1D8PPN6,921
A0A1D8PTY4,A0A1D8PTI7,921
A0A1D8PTY4,A0A1D8PK43,921
A0A1D8PTY4,Q59V85,921
A0A1D8PTY4,A0A1D8PDT3,921
A0A1D8PTY4,Q5A360,921
A0A1D8PTY4,A0A1D8PRP6,921
A0A1D8PTY4,A0A1D8PRY0,921
A0A1D8PTY4,A0A1D8PF57,921
A0A1D8PTY4,A0A1D8PH21,921
A0A1D8PTY4,Q59T44,921
A0A1D8PTY4,A0A1D8PK61,921
A0A1D8PTY4,A0A1D8PDL6,921
A0A1D8PTY4,A0A1D8PPT5,921
A0A1D8PTY4,Q5ANA1,921
A0A1D8PTY4,A0A1D8PM75,921
A0A1D8PTY4,A0A1D8PL68,921
A0A1D8PTY4,A0A1D8PS14,921
A0A1D8PTY4,A0A1D8PKC3,921
A0A1D8PTY4,A0A1D8PEV4,921
A0A1D8PTY4,A0A1D8PCX8,921
A0A1D8PTY4,A0A1D8PJD3,921
A0A1D8PTY4,A0A1D8PLT6,921
A0A1D8PTY4,A0A1D8PFV1,921
A0A1D8PTY4,Q5AGZ7,921
A0A1D8PTY4,A0A1D8PGY0,921
A0A1D8PTY4,Q59TE0,921
A0A1D8PTY4,A0A1D8PDT4,921
A0A1D8PTY4,A0A1D8PF08,921
A0A1D8PTY4,A0A1D8PHF5,921
A0A1D8PTY4,Q5A8Y6,921
A0A1D8PTY4,Q5ANL6,921
A0A1D8PTY4,A0A1D8PDU3,921
A0A1D8PTY4,Q5AA46,921
A0A1D8PTY4,Q59LS1,921
A0A1D8PTY4,Q5AEN2,921
A0A1D8PTY4,A0A1D8PQQ5,921
A0A1D8PTY4,A0A1D8PSV5,921
A0A1D8PTY4,A0A1D8PGP2,921
A0A1D8PTY4,A0A1D8PK22,921
A0A1D8PTY4,A0A1D8PP14,921
A0A1D8PTY4,A0A1D8PI15,921
A0A1D8PTY4,A0A1D8PQQ9,921
A0A1D8PTY4,A0A1D8PDZ1,921
A0A1D8PTY4,A0A1D8PHW1,921
A0A1D8PTY4,A0A1D8PQN0,921
A0A1D8PTY4,A0A1D8PMU5,921
A0A1D8PTY4,Q5A6A1,921
A0A1D8PTY4,A0A1D8PQ89,921
A0A1D8PTY4,A0A1D8PP27,921
A0A1D8PTY4,A0A1D8PHY2,921
A0A1D8PTY4,A0A1D8PTC7,921
A0A1D8PTY4,A0A1D8PJP6,921
A0A1D8PTY4,A0A1D8PNN8,921
A0A1D8PTY4,Q5ANC3,921
A0A1D8PTY4,A0A1D8PC56,921
A0A1D8PTY4,O42817,921
A0A1D8PTY4,A0A1D8PRW9,921
A0A1D8PTY4,A0A1D8PF15,921
A0A1D8PTY4,A0A1D8PK30,921
A0A1D8PTY4,A0A1D8PTR4,921
A0A1D8PTY4,A0A1D8PFL9,921
A0A1D8PTY4,A0A1D8PNQ6,921
A0A1D8PTY4,A0A1D8PCW6,921
A0A1D8PTY4,A0A1D8PF11,921
A0A1D8PTY4,Q5AIB8,921
A0A1D8PTY4,P40910,921
A0A1D8PTY4,Q59NN8,921
A0A1D8PTY4,Q5AG43,921
A0A1D8PTY4,A0A1D8PHH4,921
A0A1D8PTY4,A0A1D8PF45,921
A0A1D8PTY4,Q5A7P6,921
A0A1D8PTY4,A0A1D8PCQ5,921
A0A1D8PTY4,Q5A6Q6,921
A0A1D8PTY4,A0A1D8PM41,921
A0A1D8PTY4,Q5A900,921
A0A1D8PTY4,A0A1D8PG16,921
A0A1D8PTY4,A0A1D8PL99,921
A0A1D8PTY4,A0A1D8PRP9,921
A0A1D8PTY4,Q5AK02,921
A0A1D8PTY4,P0CU35,921
A0A1D8PTY4,Q5A357,921
A0A1D8PTY4,A0A1D8PGQ5,921
A0A1D8PTY4,Q5A6M9,921
A0A1D8PTY4,A0A1D8PDP4,921
A0A1D8PTY4,Q59ZI7,921
A0A1D8PTY4,Q5ALV6,921
A0A1D8PTY4,Q96W54,921
A0A1D8PTY4,Q5AB87,921
A0A1D8PTY4,Q5ALI9,921
A0A1D8PTY4,Q5A389,921
A0A1D8PTY4,A0A1D8PPR6,921
A0A1D8PTY4,A0A1D8PGE3,921
A0A1D8PTY4,A0A1D8PPS1,921
A0A1D8PTY4,A0A1D8PSC5,921
A0A1D8PTY4,Q59P95,921
A0A1D8PTY4,Q5A5Q8,921
A0A1D8PTY4,Q5A7K0,921
A0A1D8PTY6,A0A1D8PIV7,812
A0A1D8PTY6,A0A1D8PI93,832
A0A1D8PTY6,Q5A6S2,832
A0A1D8PTY6,A0A1D8PLW8,832
A0A1D8PTY6,A0A1D8PRH6,832
A0A1D8PTY6,A0A1D8PSS4,832
A0A1D8PTY6,A0A1D8PNC8,832
A0A1D8PTY6,Q5A0L8,832
A0A1D8PTY6,A0A1D8PK85,832
A0A1D8PTY6,Q5AJZ5,832
A0A1D8PTY6,Q59Z65,832
A0A1D8PTY6,Q59X29,814
A0A1D8PTY6,Q59PZ1,832
A0A1D8PTY6,A0A1D8PJ20,832
A0A1D8PTY6,Q5AEB8,832
A0A1D8PTY6,A0A1D8PFL7,726
A0A1D8PTY6,A0A1D8PLK1,832
A0A1D8PTY6,A0A1D8PU67,832
A0A1D8PTY6,A0A1D8PQW1,832
A0A1D8PTY6,A0A1D8PRB6,832
A0A1D8PTY6,Q5A2T3,765
A0A1D8PTY6,Q5A2A0,749
A0A1D8PTZ6,A0A1D8PQF9,832
A0A1D8PU02,A0A1D8PFI2,832
A0A1D8PU06,Q5A435,812
A0A1D8PU06,Q5AA13,832
A0A1D8PU06,A0A1D8PF30,781
A0A1D8PU11,Q5AMH0,794
A0A1D8PU24,A0A1D8PD57,832
A0A1D8PU27,Q59S06,796
A0A1D8PU27,A0A1D8PFZ9,781
A0A1D8PU33,Q5AEG1,716
A0A1D8PU38,A0A1D8PTD0,832
A0A1D8PU46,A0A1D8PFZ9,799
A0A1D8PU46,Q59S06,832
A0A1D8PU46,Q5A0V9,869
A0A1D8PU46,A0A1D8PGP2,785
A0A1D8PU46,Q5A213,823
A0A1D8PU46,A0A1D8PJ43,780
A0A1D8PU46,Q5ACL9,781
A0A1D8PU46,Q59ZX6,781
A0A1D8PU46,Q5A7Q9,783
A0A1D8PU46,Q5ANL6,832
A0A1D8PU46,Q5APD0,747
A0A1D8PU46,Q59W63,796
A0A1D8PU51,A0A1D8PJA6,832
A0A1D8PU51,A0A1D8PJ73,832
A0A1D8PU51,A0A1D8PE69,832
A0A1D8PU51,Q9B8D2,786
A0A1D8PU51,A0A1D8PEH4,832
A0A1D8PU51,A0A1D8PQU3,832
A0A1D8PU51,Q59TD5,832
A0A1D8PU51,Q9B8D6,832
A0A1D8PU51,Q9B8C8,832
A0A1D8PU51,A0A1D8PRX9,832
A0A1D8PU51,Q9B8D1,832
A0A1D8PU51,A0A1D8PEJ9,819
A0A1D8PU51,Q9B8C9,786
A0A1D8PU51,A0A1D8PJX3,782
A0A1D8PU51,A0A1D8PDI3,832
A0A1D8PU51,Q5ADP7,832
A0A1D8PU51,Q5AJG7,832
A0A1D8PU51,Q59Y38,832
A0A1D8PU51,A0A1D8PG37,832
A0A1D8PU51,A0A1D8PHA3,794
A0A1D8PU51,Q5AH07,832
A0A1D8PU51,Q5ABD5,832
A0A1D8PU51,A0A1D8PCD3,832
A0A1D8PU51,A0A1D8PHY0,786
A0A1D8PU51,Q5A222,832
A0A1D8PU51,A0A1D8PPZ0,832
A0A1D8PU52,Q5AFD2,832
A0A1D8PU52,Q5A449,783
A0A1D8PU52,A0A1D8PNA1,803
A0A1D8PU52,A0A1D8PHX6,832
A0A1D8PU52,Q5APP1,832
A0A1D8PU52,Q5A7S5,832
A0A1D8PU59,Q59Y40,832
A0A1D8PU59,A0A1D8PRE0,747
A0A1D8PU59,A0A1D8PI20,702
A0A1D8PU59,A0A1D8PGP2,810
A0A1D8PU59,A0A1D8PJD3,832
A0A1D8PU59,Q5A0V9,867
A0A1D8PU59,Q59S06,780
A0A1D8PU59,A0A1D8PFZ9,747
A0A1D8PU59,Q59ZX6,747
A0A1D8PU59,Q5AFB9,832
A0A1D8PU59,Q5ACL9,776
A0A1D8PU59,A0A1D8PRP4,780
A0A1D8PU59,Q5APD0,783
A0A1D8PU59,A0A1D8PKG5,747
A0A1D8PU59,A0A1D8PRJ5,786
A0A1D8PU59,A0A1D8PGM4,747
A0A1D8PU59,A0A1D8PJ43,747
A0A1D8PU67,Q5AEB8,832
A0A1D8PU67,A0A1D8PJ20,832
A0A1D8PU67,A0A1D8PQW1,832
A0A1D8PU67,A0A1D8PRB6,832
A0A1D8PU67,A0A1D8PLK1,832
A0A1D8PU67,A0A1D8PTY6,832
A0A1D8PU67,Q59PZ1,832
A0A1D8PU67,Q59Z65,832
A0A1D8PU67,A0A1D8PNC8,832
A0A1D8PU67,A0A1D8PSS4,832
A0A1D8PU67,Q5AJZ5,832
A0A1D8PU67,A0A1D8PK85,832
A0A1D8PU67,Q5A6S2,763
A0A1D8PU67,A0A1D8PRH6,832
A0A1D8PU74,A0A1D8PNT2,832
A0A1D8PU74,Q5A886,832
A0A1D8PU74,A0A1D8PPL1,832
A0A1D8PU74,A0A1D8PKJ2,832
A0A1D8PU74,A0A1D8PSS1,804
A0A1D8PU74,A0A1D8PPU7,765
A0A1D8PU80,A0A1D8PSM5,785
A0A1D8PU80,A0A1D8PNA3,832
A0A1D8PU84,A0A1D8PFH1,721
A0A1D8PU84,Q5A920,832
A0A1D8PU84,A0A1D8PGS6,832
A0A1D8PU84,Q59VY5,824
A0A1D8PU88,A0A1D8PMS8,832
A0A1D8PU88,A0A1D8PHZ6,788
A0A1D8PU88,A0A1D8PSI8,832
A0A1D8PU88,A0A1D8PJK7,832
A0A1D8PU88,A0A1D8PFW4,832
A0A1D8PU93,Q5AF80,800
A0A1D8PU93,A0A1D8PNV1,832
A0A1D8PU93,A0A1D8PHI0,832
A0A1D8PU93,A0A1D8PQP2,832
A0A1D8PU93,Q5AMN0,804
A0A1D8PU96,A0A1D8PFE6,784
A0A1D8PU96,A0A1D8PIE7,822
A0A1D8PU96,A0A1D8PDU2,741
A0A1D8PU96,Q59P49,797
A0A1D8PU96,Q5A034,832
A0A1D8PU96,A0A1D8PS48,778
A0A1D8PU96,Q59MA3,832
A0A1D8PU96,A0A1D8PTJ5,832
A0A1D8PU96,Q59S42,832
A0A1D8PU96,Q5AFK3,832
A0A1D8PU96,A0A1D8PHW4,801
A0A1D8PU99,Q5ADM0,832
A0A1D8PU99,A0A1D8PMT3,781
A0A1D8PUA6,A0A1D8PFX2,832
A0A1D8PUA6,Q3MNT0,832
A0A1D8PUA6,A0A1D8PH80,832
A0A1D8PUA6,Q59MZ8,832
A0A1D8PUA6,Q5ALX3,832
A0A1D8PUA6,Q5AEN6,854
A0A1D8PUA6,Q59Z24,832
A0A1D8PUA6,A0A1D8PCD0,832
A0A1D8PUA6,Q5A8Y5,832
A0A1D8PUA6,Q5AG31,814
A0A1D8PUA6,Q5AK73,797
A0A1D8PUA6,A0A1D8PLR5,832
A0A1D8PUA6,Q59T94,832
